"","ID","Name","Glottocode","Glottolog_Name","ISO639P3code","Macroarea","Latitude","Longitude","Family","SourceFile","Contributor","Base.Chan","Base.Enock","Comment.Chan","Comment.Enock"
"501","mama1271-1","Mamara Senoufo (Minyanka), Mali","mama1271","Mamara Senoufo","myk","Africa",12.4871,-5.28245,"Atlantic-Congo","Senufo-Mamara.htm","Mr. Dan Brubaker, Summer Institute of Linguistics, Mali (second column), November 20, 2006. Dr. Klaudia Dombrowsky-Hahn. University of Bayreuth, Germany, ( first column), June 29, 2007.","vigesimal","","Mamara Senoufo has a vigesimal system of counting with special construction for numbers 6 to 9. and a special term for 400. From data provided by Dan Brubaker, 200 and 400 are 'ɡ͡bed͡ʒɛrikɛ' and 'kaɡ͡bo' respectively, '1000' is expressed by ( two four hundreds plus two hundreds = 2 x 400 + 2 x 100 ).",""
"502","mamb1294-1","Mambay, Chad, Cameroon","mamb1294","Mambai","mcs","Africa",9.6121,14.0013,"Atlantic-Congo","Mambay.htm","Mr. Erik John Anonby, Summer Institute of Linguistics, Cameroun. June 6, 2007.","decimal","","Mambay has a decimal system with special constructions for numbers 8 and 9, which are formed by '10 minus 2' and '10 minus 1' respectively. Both number 8 and 9 have three alternative formsː fwàrnã́ɡà / fwàrnã́ʕ /wàr séʕnã́ fàɡ͡bàʕŋ ɓàtì for 8 and sêʕbóm / sêʕbóm / wàr séʕnã́ fàɡ͡bàʕŋ bóm. Twenty can be expressed by 'káálà ɓàtì' or 'zóɗôm sóm zóɗôm' (10 + 10 ). Both hundreds and thousands are Fulani loanwords.",""
"503","mamb1296-1","Cilungu, Zambia, Tanzania","mamb1296","Mambwe-Lungu","mgr","Africa",-8.86817,31.2269,"Atlantic-Congo","Mambwe-Lungu.htm","Prof. Lee S. Bickmore, Dept of Anthropology, University at Albany, USA. November 11, 2010.",NA,"","Semantic notes: My consultant said that ímbálì means ‘part’; So for ‘seven’, he thought it meant ‘four (chi-ni) on one part (imbali), i.e. on one hand’ I.e. when a Lungu uses fingers to indicate ‘seven’ they hold 3 fingers up on one hand and 4 on the other (unlike the US at least where one would hold up 5 fingers on one hand and 2 on the other.) For ‘eight’ he felt that it somehow indicated ‘four on both sides’ again with reference to fingers held up to indicate the number. (The root for ‘4’ is /ni/, although it’s unclear how that gets modified by /china/ which isn’t a current Lungu word. For ‘nine’, we see again imbali ‘side’. There is a verb /funda/ but it means ‘to extract a fiber from a tree’, or ‘close the eyes and mouth of a dead person’. So the etymology of that one is difficult. Phonetic notes: <ch> is the alveopalatal affricate = IPA [tʃ]; <y> is palatal glide = IPA [j].",""
"504","mamb1296-2","Mambwe-Lungu, Zambia, Tanzania","mamb1296","Mambwe-Lungu","mgr","Africa",-8.86817,31.2269,"Atlantic-Congo","Mambwe-Lungu.htm","Prof. Mubanga E. Kashoki, University of Zambia, Zambia, September 22, 1994.",NA,"",NA,""
"505","mamp1244-1","Mampruli, Ghana","mamp1244","Mampruli","maw","Africa",10.3884,-0.74675,"Atlantic-Congo","Mampruli.htm","Dr. Tony Naden, GILLBT (The Ghana Institute of Linguistics, Literacy and Bible Translation), Ghana, May 15, 1995.","decimal","","Mampruli has a decimal system similar to that of Dagbani.",""
"506","mand1423-1","(ki)Manda, Tanzania","mand1423","Manda-Matumba","mgs","Africa",-10.3991,34.7424,"Atlantic-Congo","Manda-Bantu.htm","Miss Hazel Gray through Dr. Steve Nicole, SIL-International, Kenya, May 15, 2013.","quinary","","Manda or kiManda has a traditional quinary system. Couting from six to ten involves combining the numeral five with the numerals one to four. Counting beyond ten involves counting multiples of tens for decades and adding combinations of the numbers one to five for the numbers in between. Thus, twenty-five is counted as two tens and five. For the numerals beyond five, Swahili numerals are often used nowadays instead of the accumulative method of counting. The Swahili loanwords for other decades for 60, 70, 80 and 90 areː 60. sitini, 70. sabini, 80. themanini, 90. tisini. Note that Manda is tonal, but I am not at a point of being able to describe the tonal system well yet. I can say that it does not show lexical contrasts however, purely grammatical. Manda Orthography The following orthographic choices for consonants will be used for the remainder of this paper: /b/ b /d/ d /ɟ/ j /ɡ/ g /ᵐb/ mb /ⁿd/ nd /ᶮɟ/ nj /ᵑɡ/ ng /pʰ/ p /tʰ/ t /t͡ʃ/ ch /kʰ/ k /ᵐpʰ/ mp /ⁿtʰ/ nt /ⁿt͡ʃ/ nch /ᵑkʰ/ nk /m/ m /n/ n /ɲ/ ny /ŋ/ ng’ /s/ s /f/ f /ʃ/ sh /h/ h /ⁿs/ ns /ᶬf/ mf /ⁿʃ/ nsh /w/ w /ʋ/ v /j/ y /l/ l Cʲ will be written Cy, and Cʷ as Cw. /nʲ/ will be written ni in order to distinguish it from /ɲ/ which is written ny. The following orthographic choices for vowels will be used: /i/ <i> /u/ <u> /ɪ/ <ɨ> /ʊ/ <ʉ> /e/ <e> /o/ <o> /a/ <a> Morphophonological changes will be written in every instance.",""
"507","mank1251-1","Mankanya, Guinea-Bissau","mank1251","Mankanya","knf","Africa",12.2615066667,-15.74389,"Atlantic-Congo","Mankanya.htm","Dr. Robert Koops, Summer Institute of Linguistics, Gambia, December 3, 1999.","decimal","","Mankanya has a decimal system.",""
"508","mans1259-1","Mansoanka (Sua), Guinea-Bissau","mans1259","Mansoanka","msw","Africa",12.8218,-15.9202,"Atlantic-Congo","Mansoanka.htm","Dr. André A. Wilson, SOAS, University of London / UBS, June 20, 1994.","quinary AND decimal","","Sua has a quinary, decimal system, but the constructions for 70, 80 and 90 are formed by 50 plus 20, 30, and 40 respectively.",""
"509","maor1244-1","Comorian, Mayotte, Comoros","maor1244","Maore Comorian","swb","Africa",-12.830306,45.154942,"Atlantic-Congo","Comorian.htm","Dr. Marie-Françoise Rombi, CNRS-LLACAN (National Center for Scientific Research) /University of Lyon, France, November 17, 2007.",NA,"","Comorian has numeral system mixing with indigenous Bantu numbers with Arabic loanwords.",""
"510","masa1299-1","Masaba ( N. Dialect), Uganda","masa1299","Masaaba","myx","Africa",1.05906,34.2829,"Atlantic-Congo","Masaba.htm","Mr. Richard Nzogi, Summer Institute of Linguistics, Uganda, December 1, 2008.",NA,"",NA,""
"511","masa1299-2","Masaba ( S. Dialect), Uganda","masa1299","Masaaba","myx","Africa",1.05906,34.2829,"Atlantic-Congo","Masaba.htm","Mr. Richard Nzogi, Summer Institute of Linguistics, Uganda, December 1, 2008.",NA,"","Some numerals of Southern dialect of Masaba are different from those of Northern dialect. The word ''mʸɑ'' in 100 and 200 is a load from Swahili.",""
"512","mate1258-1","Matengo, Tanzania","mate1258","Matengo","mgv","Africa",-11.554,35.0056,"Atlantic-Congo","Matengo.htm","Prof. Yoneda Nobuko, Osaka Jogakuin University, Osaka, Japan, August 18, 2008.","quinary","","Matengo has a traditional quinary system. The number for thousand ''elúpu'' is a loanword from Swahili.",""
"513","maxi1236-1","Maxi-Gbe, Togo, Benin","maxi1236","Maxi Gbe","mxl","Africa",7.57292,1.78181,"Atlantic-Congo","Maxi-Gbe.htm","Ms. Honorine Poidi-Gblem, SIL International, Togo-Benin /Department of Linguistics at the University of Lomé, Togo, November 11, 2011.",NA,"","Maxi-Gbe has a rather complicated numeral system similar to that of Fon-Gbe. Note that middle tones unmarked. Other ways of Sayingː 7. tsíɔ̀wè = hand +2, 8. tsíɔ ̃= hand +3, 10. ɔ̀síɔ̀síɔ̀ = hand hand, 1000. càkì = 'sac'? maybe sac in French for bag, 2000. cakowè = 2 bags",""
"514","mayo1261-1","Mayogo, DR of the Congo","mayo1261","Mayogo","mdm","Africa",2.79827,27.8282,"Atlantic-Congo","Mayogo.htm","Mr. & Mrs. Dave and Jenny Rowe, Summer Institute of Linguistics, November 7, 1994.","decimal","","Magoyo has a decimal system. There are loanwords for hundred and thousand from Bangala.",""
"515","mbaa1245-1","Mba, DR of the Congo","mbaa1245","Mba","mfc","Africa",1.06885,25.143,"Atlantic-Congo","Mba.htm","Ms. Maryanne Augustin, SIL International, September 13, 2008","quinary","","Mba has quinary system. Now, they have adopted Swahili numbers for hundreds and thousands.",""
"516","mbal1257-1","Mbala, DR of the Congo","mbal1257","Mbala","mdp","Africa",-5.11888,18.041,"Atlantic-Congo","Mbala.htm","Prof. Jacques Nkiene (ISP Kikwit- RD. Congo), Institut Supérieur Pédagogique de Kikwit – Bandundu, Democratic Republic of the Congo. February 12, 2012.","decimal","","Mbala has a decimal numeral system.",""
"517","mbal1257-2","Yaka, DR of the Congo","mbal1257","Mbala","mdp","Africa",-5.11888,18.041,"Atlantic-Congo","Yaka-H-30.htm","Prof. Jacques Nkiene (ISP Kikwit- RD. Congo), Institut Supérieur Pédagogique de Kikwit – Bandundu, Democratic Republic of the Congo. February 12, 2012.",NA,"","Yaka has a numeral system similar to that of Suku.",""
"518","mban1263-1","Mbanza (Mabandja), DR of the Congo","mban1263","Mbandja","zmz","Africa",3.98003,19.4455,"Atlantic-Congo","Mbanza.htm","Dr. Elaine Thomas, Summer Institute of Linguistics, Central African Republic, 7 January, 1993. Mr. Jim Fultz, Summer Institute of Linguistics, May 10, 1997.","decimal","","Mbanza has a decimal system with special constructions for 6 to 9. The numbers 6 and 8 are also used by a neighboring group, Ngbaka. It is not clear if one group borrowed it from the other. Because of the long constructions for 7 and 9, these digits also go by their Lingala (trade language) namesː sambo (7) and libwa (9). kama (100) and koto (1000) are Lingala borrowings.",""
"519","mban1268-1","Mbangwe, Gabon, Congo","mban1268","Mbangwe","zmn","Africa",-2.28729,13.5956,"Atlantic-Congo","Mbangwe.htm","Dr. André Jacquot, Institut Français de Recherche pour le Développement en Coopération, Paris, France, December 2, 1995.","decimal","","Mbangwe has a decimal system with a special form for number 9 similar to those of Kota.",""
"520","mbee1249-1","Mbe, Nigeria","mbee1249","Mbe","mfo","Africa",6.57067,8.82998,"Atlantic-Congo","Mbe-Nigeria.htm","Dr. James N. Pohlig, SIL International, October 2, 2009.","quinary AND vigesimal","","Mbe has a quinary, vigesimal numeral system with special constructions for 6 to 9 and a word for 15. The phrase for thousand 'bɛ̀tép lètêl lé èjì bɛ́pʷâl lè bɛ̀tépbɛ́fwɔ̂r' means 'twenty twenties in two places and 200' and two thousand ' bɛ̀tép lètêl lé bɛ́tʃân' means ''twenty twenties in five places'.",""
"521","mbel1240-1","Mbelime, Benin","mbel1240","Mbelime","mql","Africa",10.4532,0.95645,"Atlantic-Congo","Mbelime.htm","Ms. Johannes Merz, SIL-Togo-Benin, June 17, 2010.","decimal","","Mbelime or m̄ bɛ̄dímɛ has a decimal system.",""
"522","mber1257-1","Mbere (Mbete), Gabon, Congo","mber1257","Mbere-Mbamba","mdt","Africa",-0.477445,14.2877,"Atlantic-Congo","Mbere.htm","Dr. André Jacquot, Institut Français de Recherche pour le Développement en Coopération, Paris, France, January 5, 1996.","decimal","","Mbere has a decimal system similar to that of Ndumu.",""
"523","mbok1243-1","Mboko (Ngare), Congo","mbok1243","Mboko","mdu","Africa",0.43541,14.7935,"Atlantic-Congo","Mboko.htm","Dr. André Jacquot, Institut Français de Recherche pour le Développement en Coopération, Paris, France, December 2, 1995.","decimal","","Mboko has a decimal system similar to that of Mboshi.",""
"524","mbos1242-1","Mbosi (Bonji dialect), Congo","mbos1242","Mbosi","mdw","Africa",-1.23019,15.5322,"Atlantic-Congo","Mboshi.htm","Dr. Louise Fontaney, University of Lyon, Lyon, France, February 25, 1999.",NA,"",NA,""
"525","mbow1246-1","Mbowe, Zambia","mbow1246","Mbowe","mxo","Africa",-14.2941,23.9819,"Atlantic-Congo","Mbowe.htm","Dr. Nancy C. Kula, Department of Language and Linguistics University of Essex, UK, Dr. Mildred Wakumelo-Nkolola and Namabanda Mundia, Department of Literature and Languages, University of Zambia, Lusaka, Zambia. November 20, 2012.","quinary","","Mbowe has a quinary numeral system.",""
"526","mbug1242-1","Mbugwe, Tanzania","mbug1242","Mbugwe","mgz","Africa",-3.75763,35.8133,"Atlantic-Congo","Mbugwe.htm","Dr. Vera Wilhelmsen, Department of Linguistics, Uppsala University, Sweden, May 1, 2012.","decimal","","Mbugwe has a decimal system similar to that of Nyaturu (Rimi) language. However, many of the numbers are nowadays borrowed from Swahili, and the traditional ones given here are not used much. Notesː Accent means H tone, low tone is unmarked. (i) means that the i is variable, and often drops out in conversation.",""
"527","mbuk1240-1","Mbukushu, Namibia, Botswana","mbuk1240","Mbukushu","mhw","Africa",-17.6827,22.5026,"Atlantic-Congo","Mbukushu.htm","Mr. Robert Munganda, NIED ( National Institute for Education Development), Namibia, September 19, 2007. Data transcribed into IPA by Dr. Andy Chebanne, University of Botswana, Botswana, February 18, 2009.","quinary AND decimal","","Mbukushu or Thimbukushu has a quinary, decimal numeral system.",""
"528","mbul1258-1","Mbulungish (Baga-Foré), Guinea","mbul1258","Mbulungish","mbv","Africa",10.8553,-14.7372,"Atlantic-Congo","Mbulungish.htm","Mr. Gene Bacon through Mr. Kirk Rogers, New Tribes Mission, Guinea, April 20, 2007.","quinary AND decimal","","Mbulungish has a decimal system with a strict base-five structure.The numbers 2, 3 and 4 has two options, depending on dialects. Mbulungish is not a tonal language.",""
"529","mbul1260-1","Mbula-Bwazaa, Nigeria","mbul1260","Mbula-Bwazza","mbu","Africa",9.60769,12.2439,"Atlantic-Congo","Mbula-Bwazaa.htm","Mr. & Mrs. Wolf and Hildegard Seiler, SIL-International, April 28, 2008.","trigesimal","","Mbula-Bwazaa seems use a rare known counting system based on thirty: mon = 1, a mon = 30 (1 times 30); rap = 2; a rap = 60 (2 times 30); taru = 3, a taru = 90 (3 times 30). Makes me curious how the sequence goes. further studies are needed to verify the ""big numbers."" The people have difficulties producing these big numbers because they are hardly using them. English (or Hausa) is much easier and more direct. Mbula-Bwazaa is tonal language. Updated data in phonemic or phonetic transcriptions with tones needed.",""
"530","mbul1262-1","Mbule (Dumbule), Cameroon","mbul1262","Mbule","mlb","Africa",4.50635,10.9924,"Atlantic-Congo","Mbule.htm","Ms. Ginger Boyd, SIL,Cameroun, July 29, 2007, June 22, 2010..",NA,"","Mbule has a numeral system similar to that of Numaala.",""
"531","mbum1254-1","Mbum, Cameroon, CAR","mbum1254","Mbum","mdd","Africa",7.5789,14.2722,"Atlantic-Congo","Mbum.htm","Mr. Dakinodji Ngarmdjebé, CEFOD, N'jamena, Chad, May 18, 1998.","decimal","","Mbum has a decimal system with special constructions for numbers 7 to 9. The word for thousand is a loanword from Bagirmi. The original meaning for 200 is unknown.",""
"532","mbun1249-1","Mbunda, Zambia, Angola","mbun1249","Mbunda","mck","Africa",-14.603,21.9768,"Atlantic-Congo","Mbunda.htm","Dr. Ernst Wendland, Lusaka Translation Centre, Lusaka, Zambia, August 23, 1995.","quinary AND decimal","","Mbunda has a quinary, decimal numeral system.",""
"533","mbuu1238-1","Ajumbu, Cameroon","mbuu1238","Ajumbu","muc","Africa",6.53792,10.2556,"Atlantic-Congo","Ajumbu.htm","Mr. Nelson Tschonghongei, MA student of linguistics, University of Yaounde I and Dr. Pierpaolo Di Carlo, Department of Linguistics, University at Buffalo, The State University of New York, USA. March 28, 2013 (Data recorded at Ajumbu Village on November 10, 2012).","decimal","","Ajumbu has a decimal system different from to that other Southern Bantoid languages but some numerals are similar to that of Abar (Missong). Ajumbu vowels taken from J. Good et al. 2011, ''The languages of the Lower Fungom Region of Cameroon'', in Africana Linguistica, 17:101-164, Tervuren: Musée Royal de l'Afrique Centrale. Front Central Back Close i (ɨ) ʉ, u Mid-Close e o Mid-Open ɛ ə ɔ Open a",""
"534","medu1238-1","Medumba, Cameroon","medu1238","Medumba","byv","Africa",5.10901,10.6118,"Atlantic-Congo","Medumba.htm","Miss Katie Franich, Department of Linguistics, Boston University / the University of Chicago, USA. May 21, 2011.",NA,"",NA,""
"535","medu1238-2","Medumba, Cameroon","medu1238","Medumba","byv","Africa",5.10901,10.6118,"Atlantic-Congo","Medumba.htm","Dr. Domché Teko Engelbert, University of Yaoundé I, Cameroun, March 10, 1995.",NA,"",NA,""
"536","mend1261-1","Mendankwe-Nkwen, Cameroon","mend1261","Mendankwe-Nkwen","mfd","Africa",6.00034,10.2307,"Atlantic-Congo","Mendankwe.htm","Dr. Domché Teko Engelbert, University of Yaoundé I, Cameroun, November 26, 1996.",NA,"",NA,""
"537","meng1263-1","Mengisa, Cameroon","meng1263","Mengisa","mct","Africa",4.5932,11.3947,"Atlantic-Congo","Mengisa.htm","Dr. Messina Ethé Julia, University of Yaoundé I, Cameroun, July 30, 2008.","decimal","","Mengisa has a decimal numeral system similar to that of Ewondo.",""
